	Choanocyte	Archaeocyte	Pinacocyte
Aqu2.1.25384_001	0.438699927	0.684232129	0.350724222
Aqu2.1.25387_001	1.06104008	0.485379942	0.350724222
Aqu2.1.25388_001	0.763446335	2.551545262	1.282267073
Aqu2.1.25389_001	5.195159385	6.304988147	5.943401623
Aqu2.1.25390_001	0.816920881	0.49428589	0.55913746
Aqu2.1.25391_001	3.519856913	4.757565624	4.103644309
Aqu2.1.25392_001	2.269726404	2.738978014	2.007907662
Aqu2.1.25393_001	0.724855051	1.07201265	1.271707311
Aqu2.1.25396_001	0.879017047	0.589767334	0.721323094
Aqu2.1.25397_001	2.802882013	1.440196191	1.949825497
Aqu2.1.25398_001	1.365686415	2.114685598	1.010634295
Aqu2.1.25399_001	4.649011129	2.101105341	1.983263932
Aqu2.1.25400_001	3.906069672	4.317768657	3.83979102
Aqu2.1.25402_001	2.481309825	3.530403053	3.386748795
Aqu2.1.25403_001	2.595261816	4.179736618	4.272178256
Aqu2.1.25404_001	2.919721836	5.24612254	3.925878515
Aqu2.1.25405_001	4.106370988	5.179812846	4.918600086
Aqu2.1.25406_001	1.807901406	0.656620539	0.350724222
Aqu2.1.25407_001	3.268811228	2.118860371	2.049029478
Aqu2.1.25409_001	4.210512104	2.493964131	2.787945961
Aqu2.1.25410_001	4.621641842	2.679202422	2.622634392
Aqu2.1.25411_001	3.19499736	2.317358719	2.29713235
Aqu2.1.25413_001	1.022094753	0.758549075	1.260422001
Aqu2.1.25415_001	3.380650191	3.178926793	2.42488068
Aqu2.1.25416_001	3.962472801	3.041991428	3.709668173
Aqu2.1.25417_001	3.637523047	2.199550446	1.711222734
Aqu2.1.25418_001	3.522885913	4.297267926	3.919976633
Aqu2.1.25419_001	0.755273574	0.756036347	0.712924868
Aqu2.1.25421_001	0.704993091	1.005113894	0.832884479
Aqu2.1.25424_001	1.499961494	1.438511669	0.96712196
Aqu2.1.25426_001	5.096341174	1.856924272	1.686184231
Aqu2.1.25429_001	3.173863667	0.489460164	0.623743833
Aqu2.1.25430_001	3.72216665	1.000244066	1.618798634
Aqu2.1.25433_001	5.783645781	4.218975605	4.400354182
Aqu2.1.25434_001	5.982909552	5.804337595	5.909661792
Aqu2.1.25435_001	1.035441763	0.422740605	1.088784877
Aqu2.1.25437_001	2.192295879	0.471888358	0.664019948
Aqu2.1.25438_001	2.286461347	1.151381616	1.783575539
Aqu2.1.25442_001	1.095123546	0.741348845	0.514417516
Aqu2.1.25444_001	0.473352313	0.688155618	0.350724222
Aqu2.1.25445_001	1.185992236	0.601926836	1.400963569
Aqu2.1.25446_001	1.144131817	0.965199355	1.712286333
Aqu2.1.25448_001	3.612223057	3.734667792	4.198010171
Aqu2.1.25449_001	3.675758423	3.824557009	6.560631622
Aqu2.1.25451_001	3.488628743	3.899858434	2.654509725
Aqu2.1.25453_001	3.014496041	2.73840295	3.552264869
Aqu2.1.25454_001	1.717705216	0.648428322	0.350724222
Aqu2.1.25457_001	5.193849605	2.089183373	2.049013986
Aqu2.1.25458_001	3.31700497	0.745646167	1.159869777
Aqu2.1.25459_001	0.819299387	0.588710636	0.350724222
Aqu2.1.25460_001	2.922816988	5.142944305	3.96123387
Aqu2.1.25462_001	2.181370421	4.034734485	3.494699999
Aqu2.1.25463_001	1.336150648	1.286690489	1.018471796
Aqu2.1.25483_001	1.259381755	1.034936952	0.549231574
Aqu2.1.25492_001	1.107814864	0.350724222	1.009458456
Aqu2.1.25542_001	1.180645674	0.862925813	0.350724222
Aqu2.1.25550_001	4.073941472	2.782723429	2.058322437
Aqu2.1.25552_001	5.081957698	1.085237955	1.898175386
Aqu2.1.25553_001	1.438965967	0.57703168	0.624471241
Aqu2.1.25554_001	2.69554758	2.449622617	3.107756028
Aqu2.1.25555_001	5.489670744	1.784609522	2.583846674
Aqu2.1.25560_001	3.70643414	0.700197868	0.693374941
Aqu2.1.25561_001	2.683764543	3.565692552	3.392253051
Aqu2.1.25563_001	1.355550512	0.675856555	0.804891345
Aqu2.1.25564_001	1.508124142	2.284537752	2.070182688
Aqu2.1.25565_001	5.834756497	5.357547668	5.086726969
Aqu2.1.25566_001	3.088721545	4.45867656	3.785329347
Aqu2.1.25567_001	3.438814231	3.311841408	3.872567249
Aqu2.1.25568_001	4.507275505	4.662381847	6.25382345
Aqu2.1.25569_001	3.903858701	1.678403973	1.902369691
Aqu2.1.25570_001	0.907092924	0.684841022	0.692322327
Aqu2.1.25571_001	1.792085548	2.849006301	1.687575484
Aqu2.1.25572_001	3.162579692	3.655422039	4.735932716
Aqu2.1.25573_001	4.925990135	4.801740681	4.238174585
Aqu2.1.25574_001	5.258102757	1.424746493	1.055460853
Aqu2.1.25575_001	4.46804498	5.534355864	5.574646975
Aqu2.1.25576_001	2.831583479	0.771523505	0.994155278
Aqu2.1.25577_001	2.344681549	2.832780156	2.017900226
Aqu2.1.25578_001	4.498011872	6.489153189	5.477698599
Aqu2.1.25579_001	1.622992139	0.740584351	0.885016387
Aqu2.1.25580_001	1.226498808	0.985196164	0.774073673
Aqu2.1.25581_001	5.529832701	3.149096975	3.806972097
Aqu2.1.25582_001	3.155245453	4.235166536	3.650782714
Aqu2.1.25583_001	11.78728845	10.78961941	11.63598946
Aqu2.1.25584_001	1.759381962	3.267830506	2.548813162
Aqu2.1.25585_001	3.469306936	5.254839637	4.775762806
Aqu2.1.25586_001	1.664048325	1.695663284	2.793846265
Aqu2.1.25588_001	4.723762975	3.64698707	3.728947697
Aqu2.1.25589_001	0.711600811	0.808276368	0.757644812
Aqu2.1.25590_001	1.257690729	3.682002949	3.314461047
Aqu2.1.25591_001	0.473352313	1.48410518	0.944852084
Aqu2.1.25592_001	0.889135367	1.380020895	1.297164669
Aqu2.1.25593_001	3.261743519	4.737309212	4.014161836
Aqu2.1.25594_001	3.323706988	2.531026867	2.917321167
Aqu2.1.25595_001	2.214288811	1.129815152	1.678838005
Aqu2.1.25596_001	2.067315018	2.377245043	2.300534345
Aqu2.1.25597_001	2.631012807	2.635104337	2.019865358
Aqu2.1.25598_001	5.216472948	4.045877712	5.704659227
Aqu2.1.25599_001	0.919384108	1.995040252	2.299372601
Aqu2.1.25600_001	0.948889064	0.731298083	1.46029632
Aqu2.1.25601_001	3.302197129	2.631796489	2.690915705
Aqu2.1.25602_001	1.000406248	0.350724222	1.078036951
Aqu2.1.25603_001	1.480212559	2.110771847	2.44936646
Aqu2.1.25604_001	1.224384834	1.179311183	2.180510031
Aqu2.1.25606_001	2.755608182	2.301932867	2.446376942
Aqu2.1.25607_001	1.973294027	0.717538495	0.736438846
Aqu2.1.25608_001	4.626873889	0.917594014	1.069160623
Aqu2.1.25609_001	3.21783107	1.657053513	0.954493777
Aqu2.1.25613_001	1.404719498	2.042664293	1.269597383
Aqu2.1.25629_001	0.880245372	0.583524737	0.804858394
Aqu2.1.25631_001	2.00153289	0.662128846	1.031614451
Aqu2.1.25649_001	1.518986233	1.835714665	1.568460038
Aqu2.1.25657_001	2.137012767	3.570009175	3.383604891
Aqu2.1.25658_001	2.246190946	1.178544265	0.712924868
Aqu2.1.25668_001	3.904761665	4.709882339	3.08087844
Aqu2.1.25670_001	3.475738552	4.007996609	2.332479063
Aqu2.1.25671_001	1.405241895	2.697966781	2.017874818
Aqu2.1.25672_001	3.37705883	4.046498399	3.600266874
Aqu2.1.25674_001	3.007233327	3.391819655	3.106558059
Aqu2.1.25676_001	4.793450726	3.118105706	4.252846917
Aqu2.1.25677_001	3.058263922	2.584141438	3.845548435
Aqu2.1.25678_001	3.473811462	3.078277674	5.060905033
Aqu2.1.25680_001	3.583294396	2.849827181	4.070922961
Aqu2.1.25681_001	1.367665953	1.504920016	2.542485112
Aqu2.1.25682_001	6.402738146	8.324960299	7.348868254
Aqu2.1.25683_001	1.041337573	3.712459338	2.529577546
Aqu2.1.25684_001	2.308478271	0.630365978	1.207965808
Aqu2.1.25685_001	1.103446124	1.373568673	1.450504187
Aqu2.1.25686_001	5.776150066	4.621571825	5.83419382
Aqu2.1.25687_001	4.424958504	2.012322113	2.843020196
Aqu2.1.25689_001	3.506012709	1.487847928	2.083831629
Aqu2.1.25690_001	4.272077243	2.038804421	1.390590355
Aqu2.1.25691_001	1.17726015	0.63122835	0.549231574
Aqu2.1.25693_001	3.937633296	0.804305353	1.248241923
Aqu2.1.25694_001	3.504381665	5.285646918	4.233414984
Aqu2.1.25695_001	0.350724222	0.742568081	0.350724222
Aqu2.1.25696_001	1.081922328	1.65168845	0.350724222
Aqu2.1.25697_001	3.813142521	4.431101429	4.768131835
Aqu2.1.25698_001	3.11085751	4.129995868	3.996530284
Aqu2.1.25699_001	2.929941217	1.229503211	1.447975789
Aqu2.1.25701_001	2.182233787	3.236934396	2.858053262
Aqu2.1.25702_001	0.593615096	0.940675717	1.10869619
Aqu2.1.25705_001	1.686130745	0.73650163	0.624471241
Aqu2.1.25707_001	0.775321774	0.95977457	1.152960624
Aqu2.1.25727_001	1.222954139	0.501091879	0.500326654
Aqu2.1.25735_001	0.818509334	0.648063563	0.83504531
Aqu2.1.25738_001	0.762183132	0.567510875	0.350724222
Aqu2.1.25740_001	3.408866303	3.725055777	2.822056991
Aqu2.1.25741_001	1.755790616	2.842903135	3.914420391
Aqu2.1.25742_001	1.751037924	2.666272957	2.063126614
Aqu2.1.25743_001	7.452392876	7.483398096	8.726619748
Aqu2.1.25744_001	0.650337624	0.825620771	1.323563071
Aqu2.1.25745_001	4.422243029	5.02933066	4.533955449
Aqu2.1.25746_001	2.354646145	3.778102929	3.224712561
Aqu2.1.25747_001	1.622440895	2.448703507	1.427409442
Aqu2.1.25748_001	2.598192425	3.502573069	3.583825078
Aqu2.1.25750_001	8.499556857	8.204313327	8.107669565
Aqu2.1.25751_001	2.783506033	4.082124025	3.615693829
Aqu2.1.25752_001	2.141163541	3.989568381	3.688143075
Aqu2.1.25753_001	0.96376576	0.852130823	0.727748146
Aqu2.1.25754_001	4.094020914	3.58913127	3.58799371
Aqu2.1.25755_001	0.350724222	0.759097434	0.500326654
Aqu2.1.25756_001	2.954731581	2.480567731	2.275372007
Aqu2.1.25757_001	2.245520562	0.610739036	2.766803072
Aqu2.1.25758_001	2.174744967	3.139594321	1.373010196
Aqu2.1.25759_001	7.116558353	4.636420894	5.405203764
Aqu2.1.25760_001	2.472122485	2.97290183	3.719448158
Aqu2.1.25761_001	2.225586705	1.622535316	3.610359251
Aqu2.1.25762_001	2.427829604	2.582341673	2.345419245
Aqu2.1.25763_001	4.873827963	5.367806746	4.839287988
Aqu2.1.25764_001	1.601417779	3.917798654	4.633348092
Aqu2.1.25765_001	3.323060763	2.376589872	1.778259927
Aqu2.1.25766_001	2.793589749	2.559603181	2.016693057
Aqu2.1.25767_001	2.874612149	3.768599168	3.142823026
Aqu2.1.25768_001	4.40570738	5.124895207	4.817379873
Aqu2.1.25769_001	8.578840423	8.122517369	7.947628411
Aqu2.1.25770_001	0.350724222	1.001115717	0.774073673
Aqu2.1.25771_001	2.604377581	1.003197564	1.090188623
Aqu2.1.25772_001	2.988673583	2.341629577	2.554357438
Aqu2.1.25773_001	0.95286071	0.761770612	1.199275109
Aqu2.1.25774_001	1.810473336	2.160003688	2.869237992
Aqu2.1.25775_001	3.484757178	2.304887742	2.749251885
Aqu2.1.25777_001	1.750185052	1.905914019	1.40145453
Aqu2.1.25778_001	2.33880758	3.624700016	3.066444774
Aqu2.1.25781_001	3.465644399	3.138920288	4.553939496
Aqu2.1.25784_001	2.306165904	2.616296505	1.881708126
Aqu2.1.25785_001	2.177579375	0.931744246	1.564982033
Aqu2.1.25790_001	1.001907954	0.710095391	0.350724222
Aqu2.1.25791_001	0.350724222	0.821457141	0.350724222
Aqu2.1.25794_001	3.235864143	1.457248873	2.270885261
Aqu2.1.25797_001	2.579012559	2.786213053	2.975708312
Aqu2.1.25798_001	2.379147182	3.487064618	2.574542808
Aqu2.1.25803_001	2.154609187	1.101119208	0.712924868
Aqu2.1.25804_001	0.944761101	0.684103637	0.55913746
Aqu2.1.25806_001	1.625507971	2.509092895	1.197800977
Aqu2.1.25807_001	2.633673273	0.742454123	2.045741351
Aqu2.1.25808_001	2.34604666	4.129189978	3.905580702
Aqu2.1.25809_001	0.732866153	0.977836309	0.350724222
Aqu2.1.25810_001	2.635571787	1.202835082	0.786558952
Aqu2.1.25811_001	1.069454511	0.747026329	0.698281853
Aqu2.1.25812_001	2.854904957	1.734734592	1.934805315
Aqu2.1.25816_001	1.856195567	1.258811741	1.13792151
Aqu2.1.25835_001	1.217084978	1.004543368	1.090705081
Aqu2.1.25854_001	4.00474659	1.375631211	1.039800319
Aqu2.1.25855_001	2.416307365	3.116256228	2.433266314
Aqu2.1.25856_001	1.31547339	1.159057698	0.800231252
Aqu2.1.25857_001	1.551902137	1.42027764	0.548679421
Aqu2.1.25859_001	4.316138257	1.062255172	1.28161322
Aqu2.1.25860_001	6.498231668	7.089564475	6.791261524
Aqu2.1.25861_001	3.603490233	2.066687595	1.830358273
Aqu2.1.25862_001	6.58195212	8.284803005	7.581220107
Aqu2.1.25863_001	2.018274485	3.434289473	3.694073235
Aqu2.1.25864_001	3.076445459	3.14608374	3.540974544
Aqu2.1.25865_001	4.463015815	5.504255767	5.178022345
Aqu2.1.25867_001	4.426914842	4.325989737	4.583377135
Aqu2.1.25869_001	4.549507696	4.445574518	4.385610048
Aqu2.1.25872_001	3.537251322	2.45746714	2.709193309
Aqu2.1.25874_001	5.317158489	3.185243132	2.592513092
Aqu2.1.25875_001	3.412058944	2.397787423	2.860880279
Aqu2.1.25876_001	1.701797479	1.26847092	2.616155589
Aqu2.1.25877_001	4.101487423	3.473185821	3.308543148
Aqu2.1.25879_001	1.34806583	0.812619919	0.900735565
Aqu2.1.25880_001	1.813685305	3.075513758	2.393241052
Aqu2.1.25881_001	2.206200198	3.223873656	3.09208743
Aqu2.1.25882_001	1.380386799	1.799890384	1.94177784
Aqu2.1.25883_001	1.956736137	3.534389206	2.183472146
Aqu2.1.25885_001	1.056615751	0.625562436	1.17378034
Aqu2.1.25886_001	1.016639723	0.442581676	0.350724222
Aqu2.1.25890_001	1.188465759	0.861243476	0.350724222
Aqu2.1.25892_001	4.940374056	1.18614104	1.337061316
Aqu2.1.25893_001	0.785309103	0.78831306	1.424494327
Aqu2.1.25894_001	2.532127949	4.1321908	3.94420963
Aqu2.1.25896_001	0.350724222	0.597759659	0.624471241
Aqu2.1.25897_001	1.130408755	1.032135415	3.095714813
Aqu2.1.25898_001	1.629679514	1.087114276	1.405513815
Aqu2.1.25899_001	4.554445535	1.091134038	1.098087338
Aqu2.1.25900_001	2.303507081	0.42786739	0.548679421
Aqu2.1.25905_001	1.635071957	2.542136647	2.299391554
Aqu2.1.25906_001	1.474707419	0.740428866	1.516140536
Aqu2.1.25907_001	1.273876453	0.49280307	0.350724222
Aqu2.1.25909_001	1.123272736	0.766246271	0.350724222
Aqu2.1.25910_001	0.350724222	0.829516618	0.721323094
Aqu2.1.25912_001	1.474503092	0.546669144	1.028113841
Aqu2.1.25914_001	0.568367199	0.442581676	1.130493942
Aqu2.1.25915_001	3.110072982	3.288520012	4.587729776
Aqu2.1.25917_001	3.468086684	0.933752317	0.350724222
Aqu2.1.25919_001	1.207752481	1.250269575	0.829817992
Aqu2.1.25920_001	5.970858151	4.971475582	5.201706119
Aqu2.1.25921_001	4.44847834	1.371242361	2.659706947
Aqu2.1.25922_001	5.068308316	1.610313035	1.698263652
Aqu2.1.25923_001	1.258080441	0.724477098	1.459568912
Aqu2.1.25924_001	0.885115322	1.62824296	2.036765086
Aqu2.1.25925_001	4.791546317	3.778527577	3.412814408
Aqu2.1.25926_001	5.116232388	6.309653144	6.411711471
Aqu2.1.25927_001	8.280198672	7.498939871	7.975571887
Aqu2.1.25928_001	2.455596857	0.666550135	0.350724222
Aqu2.1.25929_001	2.54902369	1.907815598	2.944469828
Aqu2.1.25933_001	5.782035427	2.501091952	2.734861746
Aqu2.1.25934_001	1.885090831	2.597710589	1.241609997
Aqu2.1.25935_001	0.720039367	0.929965499	2.049357041
Aqu2.1.25936_001	5.975072454	4.643275922	6.526793218
Aqu2.1.25937_001	4.49649551	3.75783614	4.135130122
Aqu2.1.25938_001	1.398441298	2.21142554	1.565211602
Aqu2.1.25939_001	3.282700524	4.624944421	4.00394302
Aqu2.1.25940_001	1.756080124	1.053722961	1.142771805
Aqu2.1.25941_001	3.055881194	1.433355876	1.598656798
Aqu2.1.25942_001	0.726322332	0.738021639	0.548679421
Aqu2.1.25945_001	1.51255194	1.105055499	0.919743819
Aqu2.1.25975_001	1.612435199	1.474491394	1.546746738
Aqu2.1.25977_001	0.957433579	0.595568904	0.900735565
Aqu2.1.25978_001	2.67710832	1.334983827	2.801263109
Aqu2.1.25979_001	2.503943671	3.978609793	3.509315371
Aqu2.1.25980_001	0.682379479	0.526236909	0.804891345
Aqu2.1.25981_001	1.611037581	2.279610635	1.616719467
Aqu2.1.26003_001	1.706451089	1.170116347	0.500326654
Aqu2.1.26004_001	2.450470703	1.986828676	1.808270319
Aqu2.1.26006_001	4.031561649	3.512369537	3.636238487
Aqu2.1.26007_001	2.358251422	2.904521135	2.415745963
Aqu2.1.26008_001	5.09247734	4.217447909	3.782557264
Aqu2.1.26009_001	2.004817895	3.289487912	2.612154644
Aqu2.1.26010_001	1.334307281	1.291252625	2.787584553
Aqu2.1.26011_001	1.527930733	2.727445846	2.418721833
Aqu2.1.26012_001	2.344067941	3.4645016	2.26021362
Aqu2.1.26013_001	3.685980654	4.309714864	3.818823862
Aqu2.1.26014_001	4.402747839	3.087480162	5.304327164
Aqu2.1.26016_001	6.032351751	5.444563541	6.595768233
Aqu2.1.26017_001	3.372490973	3.222963462	3.436646685
Aqu2.1.26018_001	3.659242613	2.503980526	1.197800977
Aqu2.1.26019_001	3.341888645	3.119591352	3.278626353
Aqu2.1.26021_001	1.847909947	3.110206437	2.805002392
Aqu2.1.26022_001	1.277991269	3.226006428	2.385796047
Aqu2.1.26023_001	5.557630065	5.645289076	5.43344429
Aqu2.1.26024_001	3.564361244	3.131856499	4.182350384
Aqu2.1.26025_001	1.92178896	2.66349709	1.729200778
Aqu2.1.26026_001	3.66954764	2.730194963	3.082141286
Aqu2.1.26027_001	1.558076533	2.877395713	2.49155339
Aqu2.1.26029_001	4.989761192	4.071202128	5.496648113
Aqu2.1.26031_001	0.888920764	1.19257407	0.964355858
Aqu2.1.26032_001	3.658802776	3.992655344	2.797447893
Aqu2.1.26033_001	1.657962898	1.097049191	2.823057393
Aqu2.1.26035_001	2.391899614	4.335640397	3.28482687
Aqu2.1.26036_001	2.298616844	3.958182186	2.790550407
Aqu2.1.26037_001	1.00106877	0.965589631	0.350724222
Aqu2.1.26038_001	0.571228309	1.605248403	0.832884479
Aqu2.1.26039_001	5.307409119	0.952475714	0.623743833
Aqu2.1.26040_001	2.758427223	1.814480667	1.489989556
Aqu2.1.26041_001	4.14488149	3.075322618	2.804663709
Aqu2.1.26042_001	5.265474432	4.294399166	4.566927255
Aqu2.1.26043_001	2.865794688	4.096215733	3.66865094
Aqu2.1.26044_001	5.085531254	2.571052742	2.675919994
Aqu2.1.26048_001	1.603626417	0.838519281	0.500326654
Aqu2.1.26070_001	8.284133821	7.987950681	8.697020222
Aqu2.1.26071_001	11.16339888	10.47404741	10.99638471
Aqu2.1.26079_001	1.416298606	0.990937762	0.548679421
Aqu2.1.26083_001	0.869834515	0.483115811	1.114944369
Aqu2.1.26085_001	4.92706121	1.913877925	1.782289613
Aqu2.1.26086_001	1.002898442	2.705449909	2.156439597
Aqu2.1.26087_001	1.222852591	1.780766231	1.101347303
Aqu2.1.26088_001	0.624133056	1.054116856	0.698281853
Aqu2.1.26089_001	1.049332354	1.156591575	0.350724222
Aqu2.1.26090_001	1.136858312	3.102567359	1.569741577
Aqu2.1.26091_001	3.547853401	4.647470139	3.742759999
Aqu2.1.26093_001	2.45600407	2.159865813	3.503836979
Aqu2.1.26094_001	3.176018667	3.141528253	2.535822883
Aqu2.1.26095_001	3.274371471	3.957526141	2.834091132
Aqu2.1.26096_001	0.794685595	0.859433025	0.549231574
Aqu2.1.26097_001	0.350724222	0.719270802	0.736438846
Aqu2.1.26100_001	1.609485487	2.482478093	2.214777761
Aqu2.1.26101_001	1.570446138	0.83253743	0.548679421
Aqu2.1.26102_001	0.878599911	1.605257924	0.664019948
Aqu2.1.26104_001	2.74760001	1.905365106	1.6440784
Aqu2.1.26105_001	2.414985113	1.385505948	1.578716475
Aqu2.1.26106_001	0.716243187	1.482637221	1.148341036
Aqu2.1.26109_001	3.418809534	4.987555006	5.118500544
Aqu2.1.26110_001	2.864862574	4.756541223	3.481929155
Aqu2.1.26111_001	5.517529151	4.638241116	5.597905782
Aqu2.1.26112_001	2.776105586	1.086387451	0.885016387
Aqu2.1.26113_001	2.20577382	3.15442034	1.868346575
Aqu2.1.26114_001	1.779104336	2.030797256	1.161815537
Aqu2.1.26115_001	3.720837775	2.021355118	2.595265025
Aqu2.1.26116_001	2.173075584	3.569744885	3.171597545
Aqu2.1.26117_001	2.457051864	4.350013404	4.03585936
Aqu2.1.26118_001	4.37090764	6.142458004	4.992149742
Aqu2.1.26119_001	4.620431375	4.446560266	5.06715457
Aqu2.1.26120_001	2.896659332	3.317134322	3.88348831
Aqu2.1.26121_001	4.645089233	4.831773257	6.038833243
Aqu2.1.26122_001	3.110493443	2.630170756	3.406771638
Aqu2.1.26123_001	2.14991955	2.994826296	3.053718389
Aqu2.1.26124_001	5.295988275	6.241915381	5.585367373
Aqu2.1.26125_001	6.012369579	2.969858599	3.113645611
Aqu2.1.26126_001	6.221651243	2.46407143	2.447059023
Aqu2.1.26128_001	5.386158892	2.15346203	2.370438081
Aqu2.1.26130_001	2.031979779	1.297005472	1.171230468
Aqu2.1.26131_001	0.350724222	1.703974075	1.047923286
Aqu2.1.26132_001	4.515717211	3.814177575	3.865191614
Aqu2.1.26133_001	2.400339583	3.536640523	4.034536116
Aqu2.1.26134_001	2.61210449	4.147184501	3.043518644
Aqu2.1.26135_001	3.37887206	4.311209971	4.13494596
Aqu2.1.26136_001	3.421557395	4.974681954	3.865117356
Aqu2.1.26137_001	4.418553183	0.881449215	1.049847932
Aqu2.1.26138_001	3.714382078	4.921458476	3.812254403
Aqu2.1.26139_001	3.99521191	2.272125894	2.899907771
Aqu2.1.26140_001	3.217291043	3.967387193	2.525471025
Aqu2.1.26141_001	1.60433537	2.113129302	1.535488079
Aqu2.1.26142_001	1.194886433	0.350724222	0.350724222
Aqu2.1.26144_001	2.564800919	4.296296706	3.641815251
Aqu2.1.26145_001	3.09320464	2.783447458	1.580349419
Aqu2.1.26146_001	4.831383562	3.535443245	3.29873371
Aqu2.1.26147_001	1.375956449	2.763533378	0.830994472
Aqu2.1.26148_001	1.28669412	1.210665815	1.078860984
Aqu2.1.26149_001	3.657805011	1.758339031	2.560863535
Aqu2.1.26150_001	0.845928961	0.670849282	0.720408259
Aqu2.1.26151_001	1.757180586	3.462264577	2.649924047
Aqu2.1.26152_001	2.25481813	4.044239656	2.37094994
Aqu2.1.26153_001	5.985741256	2.127277711	2.853331312
Aqu2.1.26154_001	2.414718759	3.609294385	2.622066005
Aqu2.1.26155_001	5.155245273	4.62938238	5.061406159
Aqu2.1.26156_001	3.15132641	1.404701641	2.473121922
Aqu2.1.26158_001	2.579669882	0.867139866	2.356050691
Aqu2.1.26160_001	3.15981236	1.207131121	3.336211217
Aqu2.1.26161_001	4.586066722	1.65728188	4.582577983
Aqu2.1.26162_001	2.623661497	0.625870857	1.223481884
Aqu2.1.26163_001	2.010486495	0.610299496	1.784086686
Aqu2.1.26164_001	1.644476393	1.393965435	3.488454374
Aqu2.1.26165_001	2.340096837	1.107171067	1.484405387
Aqu2.1.26167_001	3.474587667	0.938785658	1.108545378
Aqu2.1.26170_001	2.292021213	3.461435702	2.673236754
Aqu2.1.26173_001	1.946352292	1.184607414	2.35629439
Aqu2.1.26174_001	2.667369953	2.971085161	2.776801032
Aqu2.1.26175_001	1.485297744	1.49785388	3.015685256
Aqu2.1.26176_001	1.561394716	1.417903538	3.086626439
Aqu2.1.26177_001	3.246564088	3.862639761	3.853359026
Aqu2.1.26178_001	2.017294349	0.529590559	0.350724222
Aqu2.1.26180_001	2.130594805	1.574325893	2.146308301
Aqu2.1.26181_001	2.879041617	2.215522407	3.100959337
Aqu2.1.26183_001	3.753695054	3.15481326	4.247040811
Aqu2.1.26184_001	2.342049537	2.25436959	2.728859789
Aqu2.1.26185_001	0.637287859	1.251379072	0.954493777
Aqu2.1.26186_001	1.571988239	1.667833724	2.081721578
Aqu2.1.26187_001	2.597566326	3.455384501	3.623771608
Aqu2.1.26188_001	0.870155763	0.674901773	1.329959704
Aqu2.1.26189_001	1.305422074	0.422242994	1.675931319
Aqu2.1.26190_001	1.869593518	1.94999819	3.889266049
Aqu2.1.26194_001	2.312868963	1.652231088	1.032897313
