	Cleavage	Brown	Mid	Late/Larvae	Metam	Adult
Aqu2.1.36979_001	0.472814312	0	0	0	0	0
Aqu2.1.36980_001	0	0.36175576	0.030986516	0	0.220599951	0.061004051
Aqu2.1.36982_001	0	0.336374523	0.051644194	0.033939737	0.087607023	0
Aqu2.1.36984_001	0	0	0	0	0.059531676	0
Aqu2.1.36986_001	0	0	0	0	0.03082151	0
Aqu2.1.36987_001	0	0	0.020657677	0	0.085976871	0
Aqu2.1.36988_001	2.457308255	0.774212822	0.770055824	0.357615038	0.880088164	0
Aqu2.1.36989_001	0	0.202525411	0.098882098	0	0.059531676	0
Aqu2.1.36992_001	0	0	0	0.045270492	0.04799388	0
Aqu2.1.36994_001	0	0	0.107861015	0.025600611	0.288525803	0.061004051
Aqu2.1.36995_001	0	0	0	0	0.058030195	0
Aqu2.1.36996_001	0.849109433	0	0.103288387	0	0.025337128	0
Aqu2.1.36998_001	0	0	0.526177899	0.427192095	0.072148793	0.058541648
Aqu2.1.36999_001	2.21371582	0.336374523	0.266290406	0.373322604	0.086334691	0
Aqu2.1.37000_001	2.643236518	0.732535096	0.994089516	0.256563823	0.628639755	0.453740023
Aqu2.1.37001_001	2.134783637	0	0	0	0.041207757	0
Aqu2.1.37002_001	0	0	0	0	0.054017384	0
Aqu2.1.37003_001	0	0.405050822	0	0.030411446	0.241518775	0.164283419
Aqu2.1.37004_001	0.579485924	0	0.010328839	0.034007643	0.058404682	0
Aqu2.1.37005_001	0	0	0.072301871	0.134959396	0.04799388	0
Aqu2.1.37006_001	0.301052298	0	0.073459036	0.075315572	0	0
Aqu2.1.37007_001	0	0	0	0.038294078	0	0
Aqu2.1.37010_001	0	0	0	0	0.185723	0
Aqu2.1.37013_001	0	0	0	0	0.027008692	0
Aqu2.1.37014_001	0	0	0.020657677	0.066155552	0	0
Aqu2.1.37016_001	4.235856771	0	0.414904437	0.943686225	0.099612438	0
Aqu2.1.37017_001	0	0	0	0	0.05234582	0
Aqu2.1.37018_001	0	0	0	0	0.118294799	0
Aqu2.1.37019_001	3.147668112	0.477824374	0.516124307	4.607751965	1.001512518	0.180706555
Aqu2.1.37021_001	0.424554716	0	0.089949342	0	0	0
Aqu2.1.37024_001	0	0	0	0	0.083032481	0
Aqu2.1.37026_001	2.122773581	0.077748322	0	0	0	0
Aqu2.1.37027_001	0.10897917	0	0	0.038294078	0.070222854	0.073375022
Aqu2.1.37029_001	0	0	0	0	0.022846686	0
Aqu2.1.37031_001	0	0	0.105864428	0.058683537	0.0591474	0
Aqu2.1.37032_001	0	0	0.223322707	0.175728744	0.086156092	0
Aqu2.1.37034_001	0	0	0	0.379372457	0	0
Aqu2.1.37035_001	0.301052298	0	0	0.069727691	0	0
Aqu2.1.37036_001	1.325831549	0.297128423	0.133873092	0.0949652	0.286895146	0.237667122
Aqu2.1.37037_001	0	0	0.044452879	0	0	0
Aqu2.1.37038_001	2.735222719	0.047210542	0.017977667	1.08140104	0.219296799	0
Aqu2.1.37040_001	0.602104596	0	0	0	0.02586124	0
Aqu2.1.37044_001	0.21795834	0	0	0	0.025337128	0
Aqu2.1.37045_001	0	0	0.031416155	0	0	0
Aqu2.1.37046_001	0.903156895	0.405050822	0.030986516	0	0.058404682	0
Aqu2.1.37048_001	0	0	0.017977667	0	0	0
Aqu2.1.37051_001	0.054489585	0	0	0	0	0
Aqu2.1.37052_001	0	0	0	0	0.029015098	0
Aqu2.1.37055_001	0.470506755	0	0	0	0	0
Aqu2.1.37059_001	0	0	0	0.024635629	0	0
Aqu2.1.37060_001	0.519010638	0.233244965	0.06868704	0	0.094846353	0
Aqu2.1.37061_001	0.470506755	0.405050822	0.106850652	0.055722947	0.065413963	0
Aqu2.1.37064_001	0.301052298	0	0.073612798	0.126457486	0.059836607	0
Aqu2.1.37065_001	1.624442969	0.077748322	0.145493246	0.130005198	0.264666592	0
Aqu2.1.37069_001	0.602104596	0.077748322	0.020657677	0	0	0.061004051
Aqu2.1.37070_001	0	0	0	0	0.029015098	0
Aqu2.1.37072_001	0	0	0	0	0.039267122	0
Aqu2.1.37074_001	16.79608654	25.85798012	9.030211764	14.03322444	19.63321929	18.55799974
Aqu2.1.37075_001	2.517839679	0.310993286	0.296729756	0.126457486	0.19384785	0
Aqu2.1.37076_001	11.78304631	23.17598017	5.86096877	7.08356277	12.28696701	12.4908293
Aqu2.1.37077_001	341.4812668	216.5098796	105.9016085	162.7938644	126.0080443	137.0576775
Aqu2.1.37078_001	211.8092951	181.8834702	27.79203728	29.78909272	43.52484957	26.30213601
Aqu2.1.37079_001	855.4910437	1201.60612	486.9024883	513.270751	792.9118218	814.1044564
Aqu2.1.37080_001	11.02600193	6.533496763	13.62904608	53.58043123	112.4036758	108.9225468
Aqu2.1.37083_001	158.4529251	16.24407032	11.50260883	26.05238036	107.3224342	122.0124688
Aqu2.1.37084_001	8.543144899	16.64041604	16.93937454	539.5167095	118.4019088	43.10244419
Aqu2.1.37085_001	64.49752331	293.9344387	867.1850427	1025.815339	599.7669673	465.113235
Aqu2.1.37086_001	95.29268802	187.5388401	113.7732954	308.323063	263.1473675	134.2897051
Aqu2.1.37087_001	22.49550945	46.58403086	11.48005777	11.85654774	22.87898397	15.72986975
Aqu2.1.37088_001	0.725607015	0.72351152	0.095248355	0.130659707	0.389343491	0.274860828
Aqu2.1.37089_001	40.84358938	51.55755553	20.94289794	13.89545483	34.00734512	40.40261406
Aqu2.1.37090_001	0	0.18087788	0.222591805	0.156459872	0.58479259	0.549260901
Aqu2.1.37091_001	1.300075903	1.798581946	0.725698721	3.300876264	31.23800542	26.07679904
Aqu2.1.37092_001	9.999565824	8.287494243	7.889308522	8.404070814	20.97811728	23.82859763
Aqu2.1.37093_001	0.085147544	0	0	0.042661507	0.141368996	0.305794619
Aqu2.1.37094_001	22.41928891	23.03989096	20.22722004	24.31691334	33.77629136	34.20157797
Aqu2.1.37095_001	1730.746073	858.3915149	798.0494501	609.9659123	3561.433999	1077.427973
Aqu2.1.37096_001	1.806313789	0.672550643	1.049193153	0.96726541	1.638197751	0.694733386
Aqu2.1.37097_001	1.83607498	3.886870208	7.485569947	24.75068167	10.69625666	1157.366148
Aqu2.1.37098_001	50.09062407	94.74335152	51.04292597	44.53593904	26.35558438	40.16571165
Aqu2.1.37099_001	3.017665501	0.405050822	0.184829556	0.446594202	1.384334786	91.88074783
Aqu2.1.37100_001	8.846675848	17.80642189	6.218438083	5.609586566	30.33967479	26.17947077
Aqu2.1.37101_001	55.93940282	45.4562531	24.46177093	8.106089481	31.07944624	63.87483163
Aqu2.1.37102_001	0.849109433	0	0	0	0.135254881	0
Aqu2.1.37103_001	0	0	0.309303961	0	2.460802538	20.16026322
Aqu2.1.37104_001	136.4603682	115.2750291	87.60042463	93.28713192	92.81317154	98.4647697
Aqu2.1.37105_001	7.587980142	13.39828273	4.640774141	7.401666446	10.20571195	6.55022352
Aqu2.1.37106_001	14.36041441	16.56264123	8.852346231	4.98135131	2.509018292	17.07954345
Aqu2.1.37107_001	26.44241498	23.48963303	5.105014112	5.510005421	25.93255694	20.09509525
Aqu2.1.37108_001	91.76574095	65.37202665	95.45832707	126.498335	197.6264388	108.3515632
Aqu2.1.37109_001	27.49680806	34.6056609	17.17873749	24.64649336	34.49739025	19.94196746
Aqu2.1.37110_001	19.83612583	17.49343519	12.09309819	48.82337363	54.02802391	38.17181174
Aqu2.1.37112_001	105.480487	52.16920114	44.95690739	237.5317854	191.8368659	86.84740112
Aqu2.1.37113_001	5.766081837	3.529982234	0.771306348	1.427957638	1.424836297	0.347775096
Aqu2.1.37114_001	66.94867667	385.092123	44.37147833	119.7633024	25.48882616	2.891109058
Aqu2.1.37115_001	12.6603557	19.59804256	20.6320409	14.11443612	40.41913014	40.40309978
Aqu2.1.37116_001	9.752682943	31.66020847	13.14926391	6.481411217	21.26101948	14.00432604
Aqu2.1.37117_001	102.174236	243.0326361	350.4425992	537.2688693	1356.759823	547.6061141
Aqu2.1.37118_001	0	0.327666048	0.311638129	0.486064557	1.893752849	1.039576644
Aqu2.1.37119_001	37.16945746	40.28771436	12.49902367	11.96083102	30.37918469	24.91653084
Aqu2.1.37121_001	362.5629406	328.3474913	233.1006781	107.3657672	235.2950531	393.3463844
Aqu2.1.37122_001	48.57683792	63.73111601	57.33303036	49.67624951	36.63085993	36.21451569
Aqu2.1.37123_001	67.24545117	149.2640365	111.9052915	67.34929181	73.25493474	62.49783639
Aqu2.1.37124_001	190.7456447	76.48815408	58.33756257	99.91785371	142.1782791	127.3829638
Aqu2.1.37125_001	5.116488568	1.089142115	42.93719411	23.38488194	0.500753171	2.016588789
Aqu2.1.37126_001	90.90816463	128.6736646	187.6879566	72.72669745	60.14168573	61.45575165
Aqu2.1.37127_001	328.8840868	370.8124683	124.691954	158.0290376	346.5314238	220.2821298
Aqu2.1.37128_001	5.372930074	2.982046154	4.118505996	3.06859294	50.22456829	186.1027623
Aqu2.1.37129_001	1.543118106	0.607576233	1.584830313	4.497906967	2.814852037	19.71390741
Aqu2.1.37130_001	4.056040842	0.685324554	0.098686818	0.266916575	2.937151342	20.84686049
Aqu2.1.37131_001	0	0	0.028816973	0.120682733	0.016125004	0
Aqu2.1.37132_001	28.20269071	29.11802932	24.63314436	33.57908978	161.9472546	84.7695586
Aqu2.1.37133_001	31.22981342	76.90705623	61.76296184	70.09505698	71.77055492	91.50560353
Aqu2.1.37134_001	87.55634154	106.7629694	192.5325306	275.4815848	217.7478392	116.311016
Aqu2.1.37135_001	66.77184875	46.29341367	46.80392183	51.62628423	50.18462718	58.30018792
Aqu2.1.37136_001	4.412689547	1.632880093	2.225990329	2.420071252	2.70514146	1.884630221
Aqu2.1.37137_001	69.11007395	26.38076751	31.27459559	5.655545476	215.6341945	164.4844339
Aqu2.1.37138_001	17.38150283	15.53337252	27.52378019	43.2521311	11.08558512	9.335279925
Aqu2.1.37139_001	0.646155117	0.280455506	1.174193402	0.629887896	0.964629604	0.641659498
Aqu2.1.37140_001	556.7202208	49.42425408	9.073554549	14.81430785	528.4138149	863.144867
Aqu2.1.37141_001	19.21152392	86.56309519	37.0624506	7.681974502	78.04743376	57.40273966
Aqu2.1.37142_001	3.063574628	0.810101644	0.293591589	0.592926103	1.418518681	8.34608419
Aqu2.1.37143_001	5.129208934	12.91539908	41.88345876	10.00439686	9.470021059	23.1269062
Aqu2.1.37144_001	2.671970458	0.077748322	0.733717789	1.009161004	0.812503843	5.613028523
Aqu2.1.37145_001	21.04137115	10.43732333	5.709104716	6.048532777	24.30540983	29.66891152
Aqu2.1.37146_001	2.007639158	0.077748322	0.246814685	0.507047761	2.191062399	16.48973026
Aqu2.1.37147_001	44.67766603	35.43844377	14.5945923	22.70355664	30.29662038	21.62912321
Aqu2.1.37148_001	77.35073222	106.0012329	52.80271424	39.28083715	49.45128962	49.83308311
Aqu2.1.37149_001	2733.813479	283.4332616	60.86831282	745.3811975	843.162666	294.7157363
Aqu2.1.37150_001	10.35720991	2.088466101	1.652509368	5.074293758	16.56433106	50.70064511
Aqu2.1.37151_001	1.476657117	0.405050822	0.831820265	0.779076871	0.089226192	0
Aqu2.1.37152_001	155.2540032	401.0496325	360.3976376	250.1208947	167.8942514	205.4502479
Aqu2.1.37153_001	0.301052298	0.405050822	2.631558164	0.876571878	1.479467955	7.760177683
Aqu2.1.37154_001	162.1675019	9.027771459	2.033409005	1.142296586	4.627581289	21.37290367
Aqu2.1.37155_001	512.9048207	35.15497419	3.895122522	2.202406894	12.40633717	33.13653997
Aqu2.1.37156_001	3.717708017	1.223346972	0.927370166	0.364979376	0.343520827	0.202515252
Aqu2.1.37157_001	19.69392789	17.96538927	14.54730366	17.54716966	19.24779192	17.55155388
Aqu2.1.37158_001	59.77720776	139.2443607	274.5217425	204.1708157	104.170496	94.83623074
Aqu2.1.37159_001	0	0	0	0.164751564	0.143981639	0
Aqu2.1.37160_001	4.96417643	10.36971614	8.036092664	4.967106265	14.71324833	7.211873328
Aqu2.1.37161_001	3.346862371	0.155496643	0.511309116	0.540597987	0.94204602	1.48847374
Aqu2.1.37162_001	1.351044977	0	0.157936887	0.172907458	0.068484451	0.103279368
Aqu2.1.37163_001	9.200598765	3.143622685	3.773188134	2.52990167	3.340302966	41.61690571
Aqu2.1.37164_001	53.26118697	98.3891665	24.00523455	25.23672993	39.27960674	42.3899013
Aqu2.1.37165_001	411.7247709	52.06833115	12.22639421	16.2819862	64.29438185	118.9452502
Aqu2.1.37166_001	5.492302133	26.48662638	12.07620826	2.325249562	12.72385337	13.0348499
Aqu2.1.37167_001	10.17577658	3.75814435	2.338772591	2.54492088	15.55503858	26.5492708
Aqu2.1.37168_001	21.57132174	15.10582936	6.266043288	10.59185966	23.61203237	41.58373619
Aqu2.1.37169_001	0.903156895	0.077748322	0.010328839	0	0.147152695	0.103279368
Aqu2.1.37170_001	693.4706281	387.1794313	161.1045729	153.7784131	132.6025673	138.2044577
Aqu2.1.37171_001	0.464521053	0	0.12674358	0	0.31794113	0
Aqu2.1.37172_001	15.370884	7.794892477	9.658308187	11.55544362	17.47163898	21.07672457
Aqu2.1.37173_001	0.326937509	0.877338011	0.463515083	0.238549883	1.075833572	1.758440295
Aqu2.1.37174_001	20.04197964	19.03249889	12.89014503	14.44246262	23.0583783	27.38542447
Aqu2.1.37175_001	13.67196692	9.296892828	10.13184262	6.383275694	15.0245193	32.81878065
Aqu2.1.37176_001	0.301052298	0	0.206439418	0.163829787	0.186591122	0.549260901
Aqu2.1.37177_001	2.147920002	12.43985221	15.42705182	14.88430376	1.72120795	1.025764035
Aqu2.1.37178_001	3.685529787	27.06119143	51.96177101	83.36317664	14.24446893	1.197502727
Aqu2.1.37179_001	2.631971792	1.140102992	1.292200954	1.784327922	0.489196818	0.297552254
Aqu2.1.37180_001	1.642705515	1.488965984	1.853173259	1.107688504	2.355124104	1.155235664
Aqu2.1.37181_001	42.20991823	52.73036218	54.0913491	86.16694369	160.7636917	115.8177615
Aqu2.1.37182_001	2.95571419	5.399712349	2.275859532	17.50936481	37.08309369	59.02241634
Aqu2.1.37183_001	66.8998886	40.82564687	106.5840844	363.4777646	185.2297731	147.5739575
Aqu2.1.37184_001	26.01940632	22.15662471	10.9989838	15.43080154	36.90947554	32.64303426
Aqu2.1.37185_001	4.219295131	0.850124876	0.707397846	1.469130727	0.935801008	1.521456961
Aqu2.1.37186_001	44.94663506	37.13409353	19.34893788	33.99066395	49.42789886	50.76260004
Aqu2.1.37187_001	0.998054939	0.494678909	0.572930355	0.788157355	2.448745854	1.27026019
Aqu2.1.37188_001	1.841461491	4.950073515	2.035312167	5.692320392	5.207315969	9.185947913
Aqu2.1.37189_001	0	0	0.010328839	0.038294078	0.363118701	0
Aqu2.1.37190_001	0	0.155496643	0.233651546	0.013100528	1.803973618	1.035991419
Aqu2.1.37192_001	0.301052298	0	0.020657677	0	0.167573354	0.077427188
Aqu2.1.37193_001	0	0.189206023	0.075864136	0.171847845	1.091631141	5.445908593
Aqu2.1.37194_001	0.817489635	1.408079315	0.684857588	0.398574769	0.834212082	2.113020753
Aqu2.1.37195_001	0	0	0.08263071	0.025600611	0.505359471	0
Aqu2.1.37196_001	0.10897917	0	0.100072864	0.212618152	2.474712632	20.0566607
Aqu2.1.37197_001	0	0.85313492	0.352142145	0.199565287	0.529857322	0.555675907
Aqu2.1.37198_001	0	0	0.021210266	0	0.282759439	1.700376763
Aqu2.1.37199_001	0	0.047210542	0.030986516	0.023242564	0.045693372	0
Aqu2.1.37200_001	0	0.077748322	0	0	0.025337128	0.117083296
Aqu2.1.37201_001	60.21823534	74.48841244	57.66309137	59.78884521	96.32071609	49.53986709
Aqu2.1.37202_001	0.301052298	0.36175576	0.489246084	1.09876265	0.085789628	0.244016204
Aqu2.1.37203_001	5.681052362	17.18259272	5.808340551	4.582330923	9.550712254	7.193610986
Aqu2.1.37204_001	13.60674203	1.258661118	11.67645355	13.83259996	13.23394314	31.09246957
Aqu2.1.37205_001	9.426611559	22.86568562	97.18303664	60.83604887	8.696295986	9.461416254
Aqu2.1.37206_001	0	0	0.446144873	0.06918351	0.106856108	0.202515252
Aqu2.1.37207_001	12.3579886	20.81208276	4.852328523	5.871058406	16.8703364	17.52548768
Aqu2.1.37208_001	6.913214723	13.23083449	44.14560996	17.74258506	17.81106061	78.76806293
Aqu2.1.37209_001	30.03001791	20.62829105	42.06124435	142.75872	113.8900198	79.36934318
Aqu2.1.37210_001	0.649339389	0.155496643	0.051644194	0.161763032	0.38090812	0.077427188
Aqu2.1.37211_001	0.496645938	84.5034238	467.7699977	163.2039557	11.58600545	8.329622849
Aqu2.1.37212_001	0	0.166636589	0.25028027	0	0.024953402	0
Aqu2.1.37213_001	48.04192467	97.62993824	39.57818051	24.01595273	79.9167063	52.95148865
Aqu2.1.37214_001	14.27962927	16.65658901	4.815105367	8.400617734	23.18905686	14.82014132
Aqu2.1.37215_001	106.3830473	111.5766517	53.42904382	61.3134835	97.37246859	88.44603906
Aqu2.1.37216_001	1.319616187	0.155496643	0.442250765	0.342968496	0.276572003	0.585416479
Aqu2.1.37217_001	44.45700853	40.09330348	31.96067122	28.69426525	51.31318894	32.09567784
Aqu2.1.37218_001	0.834586184	0.955830521	0.504025124	0.297718876	2.457387676	8.452319068
Aqu2.1.37219_001	19.81299217	31.7005337	38.80813464	18.50991525	14.37754124	40.745161
Aqu2.1.37220_001	81.91823776	99.19991398	69.37567633	78.13605618	273.2447805	125.205546
Aqu2.1.37221_001	4.585638469	22.04708846	111.4309729	32.80203574	3.512435489	15.17754699
Aqu2.1.37222_001	6.358966462	23.37030587	87.4483653	41.01915353	8.384823562	12.31048284
Aqu2.1.37223_001	1.204209193	0.76143891	0.853882645	1.550257184	12.3252687	28.18549858
Aqu2.1.37224_001	11.06564885	0.161066616	1.484202477	1.656216983	2.313059863	18.19914421
Aqu2.1.37225_001	40.93667549	29.613969	25.62107338	40.63408755	31.65829503	37.64306497
Aqu2.1.37226_001	0	0	0.132863242	0.025600611	0.039267122	0
Aqu2.1.37227_001	27.37515074	72.94384365	33.99252796	28.29957231	53.126355	44.45240403
Aqu2.1.37228_001	6.524467017	11.21202673	6.762620979	5.836286807	10.51273464	9.200219761
Aqu2.1.37229_001	35.2020173	10.98952975	75.47347771	27.77759554	176.2222832	704.6549178
Aqu2.1.37230_001	0.666100394	1.180842184	1.908702241	1.465007487	1.604233665	1.704650677
Aqu2.1.37231_001	2.299147853	1.816900844	1.698580311	1.383367601	4.503435856	5.365863101
Aqu2.1.37232_001	0.10897917	0	0.935045551	0.58609484	1.487060013	2.443226219
Aqu2.1.37233_001	6.925057889	4.345503959	5.024201267	5.146789767	8.551468861	10.66896838
Aqu2.1.37234_001	24.81866317	5.146597614	11.76698247	35.88067034	21.69307751	31.43448462
Aqu2.1.37235_001	0	0.047210542	0.019935034	0	0	0
Aqu2.1.37236_001	11.78462348	22.05950028	10.97021547	7.920109595	26.28271862	21.85791274
Aqu2.1.37237_001	0	0	0	0.028441005	0.223447486	0.099235884
Aqu2.1.37238_001	0.532291334	0.558368023	0.713808057	1.001395664	2.105192123	3.749781889
Aqu2.1.37239_001	16.04927923	5.879653086	6.660352617	8.527041349	11.27854903	10.15498019
Aqu2.1.37241_001	9.968675349	18.17043549	11.05326469	8.147872548	18.58119779	9.062379717
Aqu2.1.37242_001	1.204651316	7.236327982	3.095701594	4.839641007	5.171077238	10.18582324
Aqu2.1.37243_001	1.773004937	1.587753437	0.800891974	0.204862179	1.159180944	1.396195815
Aqu2.1.37244_001	10.85591277	8.776983504	5.796850477	9.267577394	23.37017761	19.56143608
Aqu2.1.37245_001	3.566352334	6.471961598	7.914078298	12.06035053	31.31984288	49.17657407
Aqu2.1.37246_001	156.867346	131.0165764	41.4115512	49.77484978	136.50948	80.31518785
Aqu2.1.37247_001	0.10897917	0.344520738	0.030263872	0.068095816	0.129597737	0.073375022
Aqu2.1.37248_001	32.07365947	38.12350777	49.26920379	44.97148455	27.22152834	27.83065643
Aqu2.1.37249_001	12.4414568	23.51826698	13.00552894	9.595338951	23.24903811	25.96251762
Aqu2.1.37250_001	330.550799	293.9192881	181.035324	219.981326	277.7328774	495.3421998
Aqu2.1.37251_001	18.19382168	22.2346433	9.428782418	7.473009805	18.69817487	15.78805352
Aqu2.1.37252_001	6.437498236	1.69986911	1.446088786	1.52581113	2.663308081	4.974313448
Aqu2.1.37253_001	5.085365652	9.293947115	3.400972691	4.607389212	6.424603907	9.756743268
Aqu2.1.37254_001	5.613918553	2.823981625	2.237671975	3.248819889	6.381664062	5.551966309
Aqu2.1.37255_001	1.204209193	0.36175576	0.289515665	0.177918124	0.15282561	0
Aqu2.1.37256_001	359.6515242	411.184681	169.4450921	117.6643553	184.842838	166.3442761
Aqu2.1.37257_001	7.904800481	4.0885229	33.22139131	24.24093288	42.20588353	110.6771658
Aqu2.1.37258_001	44.58630441	55.19663837	30.25309365	14.55793047	26.93691925	21.94384087
Aqu2.1.37259_001	161.1405207	78.89751052	44.24714789	144.500131	135.5143587	103.5357676
Aqu2.1.37260_001	29.01925739	7.899525988	8.201087854	11.3053468	19.16564155	12.43481237
Aqu2.1.37261_001	169.0031765	126.3631367	121.3142193	175.9714168	226.9567055	285.6071073
Aqu2.1.37262_001	199.3606539	217.2353045	98.23228445	78.8797524	147.6888687	136.3117201
Aqu2.1.37263_001	1863.098456	845.6591485	556.3892528	484.6203912	1716.423888	613.3457219
Aqu2.1.37264_001	13.90202256	15.23002106	5.34034185	5.236046379	16.18387349	17.29326798
Aqu2.1.37265_001	8.91725794	13.38854505	8.020704219	8.956994691	26.66213753	12.14834088
Aqu2.1.37266_001	1.051978154	4.04912844	3.627644095	1.544732388	0.18084994	0
Aqu2.1.37267_001	22.30907168	107.7392696	112.0663937	15.66785375	2.502358346	0.099235884
Aqu2.1.37268_001	27.93427218	23.85509097	38.55338116	11.94760585	1.114296262	0
Aqu2.1.37269_001	6.292668759	16.26478282	9.577957824	11.13171044	6.09879727	7.627511949
Aqu2.1.37270_001	28.97567929	10.87116424	6.788840534	8.783055967	20.88168115	25.83976814
Aqu2.1.37271_001	7.45871539	1.506684536	1.583876613	2.238098532	5.311436712	18.57784316
Aqu2.1.37272_001	9.466282618	26.09138008	7.987689727	5.340680861	9.327591162	8.264384127
Aqu2.1.37273_001	95.77148135	52.49449125	21.79106646	27.91549808	68.70117496	34.56743608
Aqu2.1.37274_001	11.56945167	15.33820248	3.352778455	2.790490925	13.78194447	4.69787502
Aqu2.1.37275_001	0.301052298	0	0	0	0	0
Aqu2.1.37276_001	10.46919586	9.456114558	2.962046184	2.139897025	5.017758554	2.489282106
Aqu2.1.37277_001	0	0.233244965	0.877731643	0.17458718	0.137349635	1.098182808
Aqu2.1.37278_001	0	0.24438491	0.925812444	0.058163225	0.251436473	2.222853145
Aqu2.1.37279_001	0.524996339	0.333273178	1.265054493	0.17766742	0.231367945	1.257155699
Aqu2.1.37280_001	0.424554716	0.166636589	0.169124661	0.252440119	0.31331967	0.231152554
Aqu2.1.37281_001	0.711083766	0.696865204	0.191795692	0.162300953	1.883256173	2.291649645
Aqu2.1.37282_001	0.054489585	0.577658088	1.171733683	0.108752263	0.098563304	1.760862075
Aqu2.1.37283_001	0	0.189206023	0.201761971	0.039584226	0.022846686	0
Aqu2.1.37284_001	11.93615944	32.12436748	11.95637428	10.12480188	7.925637281	8.864346762
Aqu2.1.37285_001	8.025451104	21.3916202	18.50401862	3.094368687	19.15350531	57.5343015
Aqu2.1.37286_001	9.142501877	2.598220964	8.609502417	12.61037115	19.68758922	16.67160868
Aqu2.1.37287_001	0.054489585	0	0.010328839	0	0	0
Aqu2.1.37288_001	0.656594181	0.047210542	0.214672896	0.208263538	0.068469463	0.058541648
Aqu2.1.37289_001	2.266015642	2.114248198	2.35999844	2.287702406	1.632299976	1.558823548
Aqu2.1.37290_001	134.2938269	79.36687124	106.0331461	112.0571823	142.6314236	91.12461553
Aqu2.1.37291_001	0.215385039	0.482799143	0.335497912	0.430209174	0.194281371	0.058541648
Aqu2.1.37292_001	2.72601792	1.516671231	2.193561226	4.606623714	7.907054766	26.99915626
Aqu2.1.37293_001	36.00283453	57.97839208	28.74170671	26.0968401	83.60045345	41.37656075
Aqu2.1.37294_001	10.73089119	7.871800898	1.42805161	1.275075581	2.86374168	3.170194933
Aqu2.1.37295_001	33.65996005	28.04314224	4.167957323	5.555372848	16.47152482	12.16582684
Aqu2.1.37296_001	0.163468755	0.369901975	0.017977667	0.051011464	1.42053648	0.720201253
Aqu2.1.37297_001	128.1615279	26.48094036	34.33461912	58.66786808	207.0421348	152.5467582
Aqu2.1.37298_001	1.288691159	3.943823231	0.843782446	0.339671573	1.568368176	0.923300065
Aqu2.1.37299_001	1.842268886	0.883126915	0.480357158	1.13151894	1.514749706	0.364198233
Aqu2.1.37300_001	178.5401401	50.23546145	35.32458174	205.5150811	168.9755157	76.84131854
Aqu2.1.37301_001	7.560686366	1.918873094	2.567280798	22.34001541	41.11074513	30.04781793
Aqu2.1.37302_001	0.054489585	0	0	0	0.060817792	0
Aqu2.1.37303_001	0	0.077748322	0.010328839	0	0	0.077427188
Aqu2.1.37304_001	0.272447924	0	0.06791411	0	0.159537549	0.371082673
Aqu2.1.37307_001	0.301052298	0.155496643	0.325503413	0	0.123158557	0.285181283
Aqu2.1.37308_001	0.602104596	0.405050822	0	0.026201056	0.06164302	0
Aqu2.1.37309_001	2.510269631	3.021982698	2.539996667	4.124618653	5.90167114	3.511693534
Aqu2.1.37310_001	0.054489585	0.766806582	0.819067583	0.150126134	0.284135159	0.103279368
Aqu2.1.37312_001	2.0392375	0.202525411	0.070856584	0.082388655	0	0.077427188
Aqu2.1.37314_001	0	0.077748322	0.022638037	0	0.070410098	0
Aqu2.1.37315_001	0.321790908	0	0.064132256	0	0.137389399	0
Aqu2.1.37317_001	0	0	0.075864136	0	0.024953402	0
Aqu2.1.37319_001	0	0	0	0.027861474	0	0
Aqu2.1.37320_001	1.289503518	6.533706823	29.56172845	19.30300036	4.872745801	10.06056832
Aqu2.1.37322_001	0.755134286	0	0.086450919	0.122701056	0.149519243	0
Aqu2.1.37323_001	0	0.36175576	0.077644164	0	0	0
Aqu2.1.37324_001	0	0	0.041219522	0	0.181310979	0
Aqu2.1.37325_001	0.479044301	0.405414369	0.376299415	0.06379981	0.410298966	0.061004051
Aqu2.1.37328_001	0.301052298	0	0	0	0	0
Aqu2.1.37329_001	1.026659313	0.077748322	0.143594895	0.14569903	0.078473764	0
Aqu2.1.37330_001	1.891903456	0.469479756	0.376874672	0.471365704	0.245016863	0.099235884
Aqu2.1.37331_001	0	0	0.019935034	0.027861474	0.056023789	0
Aqu2.1.37332_001	0	0	0	0	0.146769452	0
Aqu2.1.37333_001	1.555430136	0.482799143	0.113972972	0.74507429	0.171449212	0
Aqu2.1.37334_001	0	0	0	0	0.029015098	0
Aqu2.1.37335_001	0	0.202525411	0	0.230233084	0.029015098	0
Aqu2.1.37336_001	0	0	0	0.027861474	0	0
Aqu2.1.37338_001	0	0	0	0	0.02586124	0
Aqu2.1.37340_001	0	0	0	0	0.039267122	0
Aqu2.1.37341_001	1.628265649	1.032471107	0.737161925	5.938335132	2.644085439	1.287916255
Aqu2.1.37342_001	0	0	0	0.076517196	0	0.117083296
Aqu2.1.37343_001	0.602104596	0.202525411	0.12750833	0.72559618	1.030425057	0.500058824
Aqu2.1.37344_001	0	0	0	0	0.029015098	0
Aqu2.1.37345_001	0	0	0.020609761	0	0	0
Aqu2.1.37346_001	1.505261491	0.083318294	0	0.126457486	0	0
Aqu2.1.37347_001	0	0	0	0	0.031615451	0
Aqu2.1.37348_001	0.410031468	0.36175576	0.075864136	0.12424556	0.056023789	0.117083296
Aqu2.1.37349_001	0	0	0	0.068095816	0.02586124	0
